t,0_x,0_y,0_z,0_v,1_x,1_y,1_z,1_v,2_x,2_y,2_z,2_v,3_x,3_y,3_z,3_v,4_x,4_y,4_z,4_v,5_x,5_y,5_z,5_v,6_x,6_y,6_z,6_v,7_x,7_y,7_z,7_v,8_x,8_y,8_z,8_v,9_x,9_y,9_z,9_v,10_x,10_y,10_z,10_v,11_x,11_y,11_z,11_v,12_x,12_y,12_z,12_v,13_x,13_y,13_z,13_v,14_x,14_y,14_z,14_v,15_x,15_y,15_z,15_v,16_x,16_y,16_z,16_v,17_x,17_y,17_z,17_v,18_x,18_y,18_z,18_v,19_x,19_y,19_z,19_v,20_x,20_y,20_z,20_v,21_x,21_y,21_z,21_v,22_x,22_y,22_z,22_v,23_x,23_y,23_z,23_v,24_x,24_y,24_z,24_v,25_x,25_y,25_z,25_v,26_x,26_y,26_z,26_v,27_x,27_y,27_z,27_v,28_x,28_y,28_z,28_v,29_x,29_y,29_z,29_v,30_x,30_y,30_z,30_v,31_x,31_y,31_z,31_v,32_x,32_y,32_z,32_v
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.166,0.811747133731842,0.00734284520149231,-1.2120479345321655,0.9937803149223328,0.7550516128540039,-0.015495061874389648,-1.2163605690002441,0.9928643703460693,0.7622992992401123,-0.030196666717529297,-1.2167067527770996,0.9918566942214966,0.7656278610229492,-0.049940526485443115,-1.217564344406128,0.9916536211967468,0.7415182590484619,0.020455939695239067,-1.1658236980438232,0.9946551322937012,0.737105131149292,0.030103713274002075,-1.1651915311813354,0.9936180114746094,0.7311228513717651,0.04136405885219574,-1.1656415462493896,0.9938269257545471,0.7929595708847046,-0.07537610083818436,-0.8408387899398804,0.996277391910553,0.7351559400558472,0.04824749007821083,-0.5712456703186035,0.994831383228302,0.8838512897491455,-0.007513314485549927,-1.0407593250274658,0.9978970289230347,0.8526802659034729,0.034557342529296875,-0.9672889709472656,0.996819019317627,1.0995498895645142,-0.14738668501377106,-0.6442244052886963,0.9841561913490295,0.9452279806137085,0.13198696076869965,-0.14323274791240692,0.9970191717147827,1.4346132278442383,-0.12677916884422302,-0.8068353533744812,0.4892030954360962,1.170015811920166,0.25270190834999084,-0.6214173436164856,0.676139771938324,1.1699857711791992,0.01677737943828106,-0.7487039566040039,0.6505421996116638,1.0108026266098022,0.2777676582336426,-1.8225516080856323,0.8827021718025208,1.1178480386734009,0.05441395938396454,-0.8057911992073059,0.5384441614151001,0.9546874761581421,0.29480743408203125,-2.006354808807373,0.8285556435585022,1.0045263767242432,0.01234656572341919,-0.7118244171142578,0.573857307434082,0.9413242936134338,0.26885610818862915,-1.997146487236023,0.8467035889625549,1.0030217170715332,0.013317078351974487,-0.7033427357673645,0.5898560881614685,0.9618780016899109,0.2510625123977661,-1.8576656579971313,0.8515727519989014,1.7855489253997803,0.03805800899863243,-0.2203993946313858,0.016796927899122238,1.649146318435669,0.21320198476314545,0.22389566898345947,0.031626146286726,2.309173583984375,0.1732320487499237,0.09040794521570206,0.002959730103611946,2.1779427528381348,0.34677833318710327,0.7403222322463989,0.0026432147715240717,2.7782890796661377,0.29339927434921265,1.0098810195922852,0.00013224534632172436,2.6545472145080566,0.4580938220024109,1.6505979299545288,7.675762753933668e-05,2.845640182495117,0.29973602294921875,1.0694091320037842,9.957598376786336e-05,2.719705104827881,0.46884673833847046,1.7317122220993042,0.0001703934685792774,2.904985189437866,0.3682461082935333,0.39786815643310547,0.00011228740913793445,2.8124547004699707,0.49748021364212036,1.0357158184051514,0.00019585556583479047
0.2,0.8074164986610413,0.015236195176839828,-1.2337900400161743,0.9943581223487854,0.7473232746124268,-0.00867615919560194,-1.2315815687179565,0.9935253858566284,0.7524456977844238,-0.020247556269168854,-1.2321343421936035,0.9926119446754456,0.7560762166976929,-0.031568095088005066,-1.2328157424926758,0.9924254417419434,0.7336344122886658,0.024173082783818245,-1.170512080192566,0.9951444864273071,0.7289328575134277,0.03390280157327652,-1.1698132753372192,0.9942015409469604,0.7240151166915894,0.0444263257086277,-1.1702319383621216,0.9943879842758179,0.793283224105835,-0.06496447324752808,-0.8379674553871155,0.9966186881065369,0.7323192954063416,0.05076424032449722,-0.5035181045532227,0.9953023791313171,0.8787509202957153,0.0043227956630289555,-1.0552343130111694,0.9980849623680115,0.8527045249938965,0.04010212793946266,-0.9692651629447937,0.9971011281013489,1.1057357788085938,-0.1387934386730194,-0.6561965942382812,0.9832659959793091,0.9452368021011353,0.13993868231773376,-0.06304089725017548,0.9970438480377197,1.4538847208023071,-0.12713591754436493,-1.0962196588516235,0.4976758062839508,1.1770247220993042,0.2558770775794983,-0.6489192247390747,0.6713141202926636,1.1314547061920166,-0.02462177537381649,-1.2396048307418823,0.6698673963546753,1.05385160446167,0.25639864802360535,-2.0211429595947266,0.8822105526924133,1.069491982460022,0.01663733646273613,-1.3310737609863281,0.5607441663742065,0.9504128694534302,0.29288536310195923,-2.2216289043426514,0.8294402360916138,1.0035178661346436,0.002918177517130971,-1.1946399211883545,0.5940821170806885,0.941078245639801,0.26546573638916016,-2.1857523918151855,0.8475788831710815,1.016513705253601,0.004711444023996592,-1.1841613054275513,0.610275387763977,1.020923137664795,0.22928592562675476,-2.0529093742370605,0.8529544472694397,1.8039779663085938,0.0379706472158432,-0.27550873160362244,0.015612777322530746,1.6695330142974854,0.21723027527332306,0.2791217863559723,0.029346585273742676,2.345268487930298,0.1715553253889084,0.09013915061950684,0.0028051030822098255,2.2240142822265625,0.34659963846206665,1.0644340515136719,0.0025211547035723925,2.8344671726226807,0.278155654668808,1.0690045356750488,0.000149234474520199,2.7234272956848145,0.4416135847568512,2.2066922187805176,7.714314415352419e-05,2.9132275581359863,0.28260940313339233,1.1311273574829102,0.00011144974996568635,2.7939229011535645,0.4490799307823181,2.3124494552612305,0.00018456469115335494,2.9540250301361084,0.34938958287239075,0.4023876190185547,0.00012665591202676296,2.889726400375366,0.4760037362575531,1.563509225845337,0.00024058905546553433
0.233,0.8112557530403137,0.018188171088695526,-1.9347563982009888,0.9949012398719788,0.7474119663238525,-0.005751022603362799,-1.9463120698928833,0.994147777557373,0.7526299357414246,-0.01752197928726673,-1.9464514255523682,0.9933242797851562,0.7656419277191162,-0.03187515586614609,-1.9465056657791138,0.993151068687439,0.7337259650230408,0.029167333617806435,-1.87451171875,0.9956086277961731,0.7288880348205566,0.03954244777560234,-1.8738903999328613,0.9947558641433716,0.72388756275177,0.05025748908519745,-1.8740899562835693,0.9949209094047546,0.7969115376472473,-0.0645931214094162,-1.5179308652877808,0.9969398379325867,0.7323189973831177,0.05652863532304764,-1.1411972045898438,0.9957470893859863,0.8820042610168457,0.005517409183084965,-1.7406229972839355,0.9982542395591736,0.8595551252365112,0.04241207614541054,-1.638452172279358,0.9973536133766174,1.1159738302230835,-0.13909214735031128,-1.2648093700408936,0.9823626279830933,0.9486720561981201,0.15974876284599304,-0.5801035165786743,0.9969604015350342,1.488250732421875,-0.12792320549488068,-1.7614363431930542,0.4960677921772003,1.2870075702667236,0.2767579257488251,-1.1702017784118652,0.6661710739135742,1.1212067604064941,-0.0211015697568655,-1.875791072845459,0.6954777240753174,1.1455174684524536,0.24780037999153137,-2.380898952484131,0.8894369006156921,1.0157685279846191,0.017659105360507965,-1.9553577899932861,0.5900428891181946,0.9709089398384094,0.29005613923072815,-2.532721996307373,0.8374520540237427,0.9763653874397278,0.0032812864519655704,-1.7804123163223267,0.6209799647331238,0.9513867497444153,0.257102370262146,-2.4540598392486572,0.8545128107070923,1.0052235126495361,0.0059862821362912655,-1.8007091283798218,0.6360573172569275,1.0972404479980469,0.22027069330215454,-2.3863017559051514,0.8592746257781982,1.828250527381897,0.022770799696445465,-0.29021650552749634,0.014385147020220757,1.7099025249481201,0.21914653480052948,0.293904185295105,0.02708466909825802,2.38188099861145,0.14388318359851837,0.2035539597272873,0.0026358359027653933,2.2772440910339355,0.33377307653427124,1.268539309501648,0.0023614070378243923,2.8772265911102295,0.22806605696678162,1.3761550188064575,0.0001568202133057639,2.7920515537261963,0.4027433693408966,2.593431234359741,7.360343442996964e-05,2.960690498352051,0.23054662346839905,1.4550191164016724,0.00011901815014425665,2.872438907623291,0.4113911986351013,2.7246367931365967,0.00017890799790620804,3.0313682556152344,0.2985595166683197,0.687021791934967,0.00013798779400531203,2.988388776779175,0.418112188577652,1.9856709241867065,0.00030057571711950004
0.266,0.7970412373542786,0.02370796911418438,-1.6311163902282715,0.9953868389129639,0.7342986464500427,-0.002418376738205552,-1.6178689002990723,0.9947012662887573,0.739029049873352,-0.015138192102313042,-1.6182273626327515,0.9939632415771484,0.7474571466445923,-0.028053728863596916,-1.6185270547866821,0.9938018918037415,0.7199680209159851,0.032919518649578094,-1.5527328252792358,0.9960049986839294,0.7147693037986755,0.043351512402296066,-1.5518581867218018,0.9952277541160583,0.7097556591033936,0.0542200542986393,-1.552125096321106,0.9953572154045105,0.791478157043457,-0.061105843633413315,-1.205373764038086,0.9972255825996399,0.7195053100585938,0.0589197501540184,-0.967449963092804,0.9960992932319641,0.8663992285728455,0.00897944811731577,-1.4323450326919556,0.9984053373336792,0.847524106502533,0.04614224657416344,-1.338897466659546,0.9975621700286865,1.1126952171325684,-0.13099990785121918,-0.9836139678955078,0.9823603630065918,0.9453895688056946,0.1593741476535797,-0.3325633108615875,0.9962678551673889,1.4826468229293823,-0.1176081970334053,-1.5534050464630127,0.4896812438964844,1.2653120756149292,0.27582210302352905,-1.1389578580856323,0.6254534125328064,1.0941746234893799,-0.017068160697817802,-2.042429208755493,0.7217515707015991,1.1225533485412598,0.22700783610343933,-2.157313585281372,0.8845817446708679,0.9831278324127197,0.016561556607484818,-2.196746349334717,0.6245420575141907,0.9702984690666199,0.26301491260528564,-2.335559129714966,0.8342002630233765,0.9512196779251099,0.002561117522418499,-2.052302837371826,0.6533477902412415,0.9512243270874023,0.24990566074848175,-2.2925782203674316,0.8529379367828369,0.9876354336738586,0.005825792904943228,-1.9955835342407227,0.6664528846740723,1.0459562540054321,0.20368196070194244,-2.181837558746338,0.8577059507369995,1.8272204399108887,0.013011889532208443,-0.29034969210624695,0.013118330389261246,1.71660315990448,0.21756432950496674,0.29490092396736145,0.02458508126437664,2.403444290161133,0.11357641220092773,0.12261079996824265,0.002414690563455224,2.30912184715271,0.31002435088157654,1.1114106178283691,0.0021499900612980127,2.9036478996276855,0.18611210584640503,1.2428228855133057,0.00015333194460254163,2.8288702964782715,0.37127479910850525,2.342470169067383,6.733972259098664e-05,2.9877495765686035,0.19004961848258972,1.3121060132980347,0.00011701147741405293,2.9109303951263428,0.38008245825767517,2.453794479370117,0.00016485448577441275,3.0543339252471924,0.24245183169841766,0.45307794213294983,0.00013544913963414729,3.0043632984161377,0.38551995158195496,1.6338406801223755,0.0002954705851152539
0.3,0.782827615737915,0.03223283216357231,-1.821384072303772,0.9957916140556335,0.7218132019042969,0.0021339254453778267,-1.7908964157104492,0.9951794743537903,0.7275304198265076,-0.01124290470033884,-1.7913259267807007,0.9945103526115417,0.7349211573600769,-0.023585477843880653,-1.7916961908340454,0.9943613409996033,0.7014603614807129,0.03913623467087746,-1.727157711982727,0.9963417053222656,0.6944487690925598,0.04911757633090019,-1.7263641357421875,0.9956225752830505,0.6881951689720154,0.05898582190275192,-1.7266161441802979,0.9957310557365417,0.7639029026031494,-0.04578464478254318,-1.2671198844909668,0.9974552989006042,0.6991490125656128,0.06072411686182022,-0.9495531916618347,0.9963980913162231,0.8540633320808411,0.014429732225835323,-1.6004881858825684,0.9985071420669556,0.8335846662521362,0.05481453984975815,-1.5101197957992554,0.9977111220359802,1.1073678731918335,-0.12052474915981293,-1.031991720199585,0.9773024320602417,0.9332447052001953,0.16718541085720062,-0.3416064977645874,0.9942294955253601,1.4773163795471191,-0.11517295986413956,-1.7266088724136353,0.4715939462184906,1.2592655420303345,0.2858195900917053,-0.8686015009880066,0.5831958651542664,1.0848742723464966,-0.014189138077199459,-2.2393746376037598,0.7357211709022522,1.1573681831359863,0.23369641602039337,-1.8006541728973389,0.8549997210502625,0.9736877679824829,0.018937736749649048,-2.397686719894409,0.6387681365013123,1.1207576990127563,0.25817546248435974,-1.9423949718475342,0.8011792302131653,0.9475262761116028,0.004158326890319586,-2.2486953735351562,0.6672317981719971,1.0910812616348267,0.24501986801624298,-1.9033926725387573,0.8246777653694153,0.976175844669342,0.006347611080855131,-2.192728042602539,0.6786375045776367,1.1200294494628906,0.20715954899787903,-1.8200260400772095,0.8292568325996399,1.826848030090332,0.014353308826684952,-0.3019365966320038,0.012124713510274887,1.7219191789627075,0.2229647934436798,0.30704566836357117,0.02246478758752346,2.406244993209839,0.10606691241264343,0.153416708111763,0.002268376061692834,2.3115665912628174,0.3072291910648346,1.2203845977783203,0.0019912298303097486,2.9179468154907227,0.16798630356788635,1.3708118200302124,0.00014833132445346564,2.832491159439087,0.3597102761268616,2.583706855773926,6.245046824915335e-05,3.0110132694244385,0.1690734475851059,1.4503604173660278,0.00011229603842366487,2.917332410812378,0.36794885993003845,2.709796190261841,0.00015359839017037302,3.072950839996338,0.22613248229026794,0.5961725115776062,0.00013420254981610924,3.0214734077453613,0.3673538565635681,1.8840844631195068,0.00031203668913803995
